"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"747","266.719672900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4185/22800, ttl=53 (request in 746)"
"749","267.730692700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4186/23056, ttl=53 (request in 748)"
"751","268.739420800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4187/23312, ttl=53 (request in 750)"
"753","269.759898400","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4188/23568, ttl=53 (request in 752)"
"755","270.770329700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4189/23824, ttl=53 (request in 754)"
"757","271.784822000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4190/24080, ttl=53 (request in 756)"
"759","272.657709400","99.84.138.118","172.20.10.6","TCP","106","27 dBm","","","[TCP Keep-Alive ACK] 443  >  62027 [ACK] Seq=65 Ack=2 Win=131 Len=0"
"761","272.794864700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4191/24336, ttl=53 (request in 760)"
"763","273.830151500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4192/24592, ttl=53 (request in 762)"
"766","274.819650200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4193/24848, ttl=53 (request in 764)"
"769","275.829869200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4194/25104, ttl=53 (request in 767)"
"772","276.834905200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4195/25360, ttl=53 (request in 770)"
"775","277.839380000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4196/25616, ttl=53 (request in 773)"
"777","278.869396600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4197/25872, ttl=53 (request in 776)"
"779","279.869415400","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4198/26128, ttl=53 (request in 778)"
"781","280.879905900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4199/26384, ttl=53 (request in 780)"
"783","281.890843000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4200/26640, ttl=53 (request in 782)"
"785","282.904955800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4201/26896, ttl=53 (request in 784)"
"787","283.924973600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4202/27152, ttl=53 (request in 786)"
"789","284.949959800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4203/27408, ttl=53 (request in 788)"
"791","285.970975000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4204/27664, ttl=53 (request in 790)"
"793","286.979964300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4205/27920, ttl=53 (request in 792)"
"795","287.999954500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4206/28176, ttl=53 (request in 794)"
"797","289.030069600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4207/28432, ttl=53 (request in 796)"
"799","290.051041800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4208/28688, ttl=53 (request in 798)"
"801","291.044837500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4209/28944, ttl=53 (request in 800)"
"803","292.070020000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4210/29200, ttl=53 (request in 802)"
"805","293.069523300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4211/29456, ttl=53 (request in 804)"
"807","294.085078700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4212/29712, ttl=53 (request in 806)"
"809","295.110104300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4213/29968, ttl=53 (request in 808)"
"812","296.116055700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4214/30224, ttl=53 (request in 811)"
"814","296.623053700","14.18.173.13","172.20.10.6","UDP","132","28 dBm","","","8000  >  1863 Len=38"
"816","297.124958300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4215/30480, ttl=53 (request in 815)"
"818","298.150055900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4216/30736, ttl=53 (request in 817)"
"820","299.155143000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4217/30992, ttl=53 (request in 819)"
"822","300.165096000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4218/31248, ttl=53 (request in 821)"
"824","300.757667900","52.139.250.253","172.20.10.6","TLSv1.2","280","28 dBm","","","Application Data"
"827","301.190201500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4219/31504, ttl=53 (request in 826)"
"829","302.189644900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4220/31760, ttl=53 (request in 828)"
"831","303.200212400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4221/32016, ttl=53 (request in 830)"
"833","304.211121300","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4222/32272, ttl=53 (request in 832)"
"835","305.215072900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4223/32528, ttl=53 (request in 834)"
"837","306.230240900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4224/32784, ttl=53 (request in 836)"
"839","307.229687200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4225/33040, ttl=53 (request in 838)"
"841","308.250215000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4226/33296, ttl=53 (request in 840)"
"843","309.270226500","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4227/33552, ttl=53 (request in 842)"
"845","310.300345000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4228/33808, ttl=53 (request in 844)"
"847","311.310654200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4229/34064, ttl=53 (request in 846)"
"849","312.334235600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4230/34320, ttl=53 (request in 848)"
"851","313.350056600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4231/34576, ttl=53 (request in 850)"
"853","313.970752900","122.96.96.159","172.20.10.6","TCP","106","28 dBm","","","80  >  59141 [ACK] Seq=1 Ack=307 Win=16384 Len=0"
"855","314.371442500","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4232/34832, ttl=53 (request in 854)"
"857","315.375156900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4233/35088, ttl=53 (request in 856)"
"859","316.390288200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4234/35344, ttl=53 (request in 858)"
"861","317.385346900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4235/35600, ttl=53 (request in 860)"
"863","317.731183100","99.84.138.118","172.20.10.6","TCP","106","27 dBm","","","443  >  62027 [RST] Seq=65 Win=0 Len=0"
"865","318.430607700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4236/35856, ttl=53 (request in 864)"
"867","319.027757200","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","27 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"869","319.449686700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4237/36112, ttl=53 (request in 868)"
"871","320.416299900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4238/36368, ttl=53 (request in 870)"
"873","321.429852700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4239/36624, ttl=53 (request in 872)"
"876","322.451388600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4240/36880, ttl=53 (request in 875)"
"877","322.530732400","52.114.133.60","172.20.10.6","TCP","106","27 dBm","","","443  >  64625 [FIN, ACK] Seq=6794 Ack=1412 Win=524800 Len=0"
"880","323.440061000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4241/37136, ttl=53 (request in 879)"
"882","324.469884000","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4242/37392, ttl=53 (request in 881)"
"884","325.474948100","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4243/37648, ttl=53 (request in 883)"
"886","326.484974300","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4244/37904, ttl=53 (request in 885)"
"888","327.525886300","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4245/38160, ttl=53 (request in 887)"
"890","328.531711700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4246/38416, ttl=53 (request in 889)"
"892","329.535246400","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4247/38672, ttl=53 (request in 891)"
"894","330.550058800","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4248/38928, ttl=53 (request in 893)"
"896","331.549884400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4249/39184, ttl=53 (request in 895)"
"898","332.589904900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4250/39440, ttl=53 (request in 897)"
"900","333.589955200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4251/39696, ttl=53 (request in 899)"
"902","334.594936300","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4252/39952, ttl=53 (request in 901)"
"904","335.609962200","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4253/40208, ttl=53 (request in 903)"
"906","336.629933800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4254/40464, ttl=53 (request in 905)"
"908","337.626022700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4255/40720, ttl=53 (request in 907)"
"910","338.630027900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4256/40976, ttl=53 (request in 909)"
"912","339.651632300","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4257/41232, ttl=53 (request in 911)"
"914","340.653372100","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4258/41488, ttl=53 (request in 913)"
"916","341.651548400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4259/41744, ttl=53 (request in 915)"
"918","342.670322900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4260/42000, ttl=53 (request in 917)"
"920","343.683701900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4261/42256, ttl=53 (request in 919)"
"922","344.691047300","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4262/42512, ttl=53 (request in 921)"
"925","345.692455800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4263/42768, ttl=53 (request in 924)"
"926","345.780642500","52.139.250.253","172.20.10.6","TLSv1.2","280","27 dBm","","","Application Data"
"929","346.710533200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4264/43024, ttl=53 (request in 928)"
"931","347.715739400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4265/43280, ttl=53 (request in 930)"
"933","348.734503100","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4266/43536, ttl=53 (request in 932)"
"935","349.750641100","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4267/43792, ttl=53 (request in 934)"
"937","350.771576300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4268/44048, ttl=53 (request in 936)"
"939","351.780116900","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4269/44304, ttl=53 (request in 938)"
"941","352.800145700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4270/44560, ttl=53 (request in 940)"
"943","353.830646400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4271/44816, ttl=53 (request in 942)"
"945","354.851780600","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4272/45072, ttl=53 (request in 944)"
"947","355.865643700","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4273/45328, ttl=53 (request in 946)"
"949","356.885648800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4274/45584, ttl=53 (request in 948)"
"951","356.945354400","14.18.173.13","172.20.10.6","UDP","132","27 dBm","","","8000  >  1863 Len=38"
"953","357.910628400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4275/45840, ttl=53 (request in 952)"
"955","358.905275400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4276/46096, ttl=53 (request in 954)"
"957","359.915676800","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4277/46352, ttl=53 (request in 956)"
"959","360.950867400","112.80.248.75","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=4278/46608, ttl=53 (request in 958)"
"961","361.940758200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4279/46864, ttl=53 (request in 960)"
"963","362.965769800","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4280/47120, ttl=53 (request in 962)"
"965","363.991322700","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4281/47376, ttl=53 (request in 964)"
"967","365.012319300","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4282/47632, ttl=53 (request in 966)"
"969","365.508746900","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","28 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"971","366.015782000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4283/47888, ttl=53 (request in 970)"
"973","367.031084200","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4284/48144, ttl=53 (request in 972)"
"975","368.030812600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4285/48400, ttl=53 (request in 974)"
"977","369.045333000","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4286/48656, ttl=53 (request in 976)"
"979","370.070384600","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4287/48912, ttl=53 (request in 978)"
"981","371.091864900","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4288/49168, ttl=53 (request in 980)"
"982","371.688749600","da:8c:8b:32:a2:ac","IntelCor_01:f9:af","EAPOL","197","30 dBm","","","Key (Group Message 1 of 2)"
"985","372.106865100","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4289/49424, ttl=53 (request in 984)"
"987","373.126498100","112.80.248.75","172.20.10.6","ICMP","126","28 dBm","","","Echo (ping) reply    id=0x0001, seq=4290/49680, ttl=53 (request in 986)"
"989","374.150504000","112.80.248.75","172.20.10.6","ICMP","126","26 dBm","","","Echo (ping) reply    id=0x0001, seq=4291/49936, ttl=53 (request in 988)"
"991","374.991358100","122.96.96.159","172.20.10.6","TCP","106","29 dBm","","","80  >  59141 [ACK] Seq=1 Ack=345 Win=16384 Len=0"
"993","375.152696300","112.80.248.75","172.20.10.6","ICMP","126","29 dBm","","","Echo (ping) reply    id=0x0001, seq=4292/50192, ttl=53 (request in 992)"
"995","376.161187200","112.80.248.75","172.20.10.6","ICMP","126","22 dBm","","","Echo (ping) reply    id=0x0001, seq=4293/50448, ttl=53 (request in 994)"
"997","377.171535100","112.80.248.75","172.20.10.6","ICMP","126","30 dBm","","","Echo (ping) reply    id=0x0001, seq=4294/50704, ttl=53 (request in 996)"
"999","378.175270000","112.80.248.75","172.20.10.6","ICMP","126","26 dBm","","","Echo (ping) reply    id=0x0001, seq=4295/50960, ttl=53 (request in 998)"
