"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"716","315.241395800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3389/15629, ttl=54 (request in 715)"
"718","316.257521400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3390/15885, ttl=54 (request in 717)"
"720","317.263946200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3391/16141, ttl=54 (request in 719)"
"722","318.287887400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3392/16397, ttl=54 (request in 721)"
"724","319.293919200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3393/16653, ttl=54 (request in 723)"
"726","320.311843200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3394/16909, ttl=54 (request in 725)"
"728","321.329375700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3395/17165, ttl=54 (request in 727)"
"730","322.349398800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3396/17421, ttl=54 (request in 729)"
"732","323.381539600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3397/17677, ttl=54 (request in 731)"
"734","324.408400100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3398/17933, ttl=54 (request in 733)"
"736","325.388407100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3399/18189, ttl=54 (request in 735)"
"738","326.396394800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3400/18445, ttl=54 (request in 737)"
"740","327.402481700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3401/18701, ttl=54 (request in 739)"
"742","328.411972800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3402/18957, ttl=54 (request in 741)"
"744","329.434947200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3403/19213, ttl=54 (request in 743)"
"746","330.445428400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3404/19469, ttl=54 (request in 745)"
"748","331.322719300","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","21 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"750","331.453049200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3405/19725, ttl=54 (request in 749)"
"752","332.459427100","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3406/19981, ttl=54 (request in 751)"
"754","333.470598700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3407/20237, ttl=54 (request in 753)"
"756","334.479343800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3408/20493, ttl=54 (request in 755)"
"758","335.486574100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3409/20749, ttl=54 (request in 757)"
"760","336.490546200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3410/21005, ttl=54 (request in 759)"
"762","337.514402400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3411/21261, ttl=54 (request in 761)"
"764","338.519612500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3412/21517, ttl=54 (request in 763)"
"766","339.536492500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3413/21773, ttl=54 (request in 765)"
"768","340.543140900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3414/22029, ttl=54 (request in 767)"
"770","341.566808200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3415/22285, ttl=54 (request in 769)"
"772","342.582611500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3416/22541, ttl=54 (request in 771)"
"774","343.097242500","20.198.162.76","172.20.10.6","TLSv1.2","281","22 dBm","","","Application Data"
"777","343.601103000","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3417/22797, ttl=54 (request in 776)"
"779","344.622154200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3418/23053, ttl=54 (request in 778)"
"781","345.643179800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3419/23309, ttl=54 (request in 780)"
"783","346.662603300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3420/23565, ttl=54 (request in 782)"
"785","347.672504300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3421/23821, ttl=54 (request in 784)"
"787","348.681569000","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3422/24077, ttl=54 (request in 786)"
"789","349.689723200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3423/24333, ttl=54 (request in 788)"
"791","350.719205100","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3424/24589, ttl=54 (request in 790)"
"793","351.729128500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3425/24845, ttl=54 (request in 792)"
"795","352.749634700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3426/25101, ttl=54 (request in 794)"
"797","353.770694100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3427/25357, ttl=54 (request in 796)"
"799","354.782570000","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3428/25613, ttl=54 (request in 798)"
"801","355.789667000","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3429/25869, ttl=54 (request in 800)"
"803","356.807635900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3430/26125, ttl=54 (request in 802)"
"805","357.825229800","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3431/26381, ttl=54 (request in 804)"
"807","358.833249900","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3432/26637, ttl=54 (request in 806)"
"809","359.845198200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3433/26893, ttl=54 (request in 808)"
"811","360.862717100","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3434/27149, ttl=54 (request in 810)"
"813","361.870683400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3435/27405, ttl=54 (request in 812)"
"815","362.314701400","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","21 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"817","362.893258000","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3436/27661, ttl=54 (request in 816)"
"819","363.907748500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3437/27917, ttl=54 (request in 818)"
"821","364.928424300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3438/28173, ttl=54 (request in 820)"
"823","365.941758300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3439/28429, ttl=54 (request in 822)"
"825","366.966699600","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3440/28685, ttl=54 (request in 824)"
"827","367.984756200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3441/28941, ttl=54 (request in 826)"
"829","368.990689100","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3442/29197, ttl=54 (request in 828)"
"831","370.000226700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3443/29453, ttl=54 (request in 830)"
"833","371.015246700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3444/29709, ttl=54 (request in 832)"
"835","372.037675200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3445/29965, ttl=54 (request in 834)"
"837","373.057753200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3446/30221, ttl=54 (request in 836)"
"839","374.072634700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3447/30477, ttl=54 (request in 838)"
"841","375.101215400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3448/30733, ttl=54 (request in 840)"
"842","375.837621200","40.100.54.226","172.20.10.6","TCP","106","21 dBm","","","443  >  60158 [RST, ACK] Seq=359 Ack=1 Win=0 Len=0"
"844","376.122011600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3449/30989, ttl=54 (request in 843)"
"846","377.119641800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3450/31245, ttl=54 (request in 845)"
"848","378.137795700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3451/31501, ttl=54 (request in 847)"
"850","379.143349900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3452/31757, ttl=54 (request in 849)"
"852","380.151885000","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3453/32013, ttl=54 (request in 851)"
"854","381.160671200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3454/32269, ttl=54 (request in 853)"
"856","382.173425700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3455/32525, ttl=54 (request in 855)"
"858","383.198171800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3456/32781, ttl=54 (request in 857)"
"860","384.203438800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3457/33037, ttl=54 (request in 859)"
"862","385.238731700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3458/33293, ttl=54 (request in 861)"
"864","386.243540400","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3459/33549, ttl=54 (request in 863)"
"866","387.266836600","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3460/33805, ttl=54 (request in 865)"
"868","388.100612300","20.198.162.76","172.20.10.6","TLSv1.2","281","20 dBm","","","Application Data"
"871","388.281779700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3461/34061, ttl=54 (request in 870)"
"873","389.388859100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3462/34317, ttl=54 (request in 872)"
"875","390.352884700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3463/34573, ttl=54 (request in 874)"
"877","391.324427800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3464/34829, ttl=54 (request in 876)"
"879","392.351042300","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3465/35085, ttl=54 (request in 878)"
"881","392.819811800","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","20 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"883","393.352922700","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3466/35341, ttl=54 (request in 882)"
"885","394.381972100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3467/35597, ttl=54 (request in 884)"
"887","395.368984300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3468/35853, ttl=54 (request in 886)"
"889","396.381962300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3469/36109, ttl=54 (request in 888)"
"891","397.385551200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3470/36365, ttl=54 (request in 890)"
"893","398.393554700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3471/36621, ttl=54 (request in 892)"
"895","399.403552800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3472/36877, ttl=54 (request in 894)"
"897","400.410552200","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3473/37133, ttl=54 (request in 896)"
"899","401.422111400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3474/37389, ttl=54 (request in 898)"
"901","402.431974100","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3475/37645, ttl=54 (request in 900)"
"903","403.434829600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3476/37901, ttl=54 (request in 902)"
"905","404.452710100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3477/38157, ttl=54 (request in 904)"
"907","405.457047600","112.80.248.76","172.20.10.6","ICMP","126","19 dBm","","","Echo (ping) reply    id=0x0001, seq=3478/38413, ttl=54 (request in 906)"
"909","406.463574200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3479/38669, ttl=54 (request in 908)"
"911","407.477067900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3480/38925, ttl=54 (request in 910)"
"913","408.489633900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3481/39181, ttl=54 (request in 912)"
"915","409.493709500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3482/39437, ttl=54 (request in 914)"
"917","410.508584500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3483/39693, ttl=54 (request in 916)"
"919","411.521800400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3484/39949, ttl=54 (request in 918)"
"921","412.526104900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3485/40205, ttl=54 (request in 920)"
"923","413.544608500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3486/40461, ttl=54 (request in 922)"
"925","414.563210700","112.80.248.76","172.20.10.6","ICMP","126","19 dBm","","","Echo (ping) reply    id=0x0001, seq=3487/40717, ttl=54 (request in 924)"
"927","415.584336600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3488/40973, ttl=54 (request in 926)"
"929","416.598996300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3489/41229, ttl=54 (request in 928)"
"931","417.610155000","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3490/41485, ttl=54 (request in 930)"
"933","418.609152500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3491/41741, ttl=54 (request in 932)"
"935","419.629647900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3492/41997, ttl=54 (request in 934)"
"937","420.650202800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3493/42253, ttl=54 (request in 936)"
"939","421.655615400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3494/42509, ttl=54 (request in 938)"
"941","422.664710100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3495/42765, ttl=54 (request in 940)"
"943","423.311217500","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","20 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"945","423.670037200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3496/43021, ttl=54 (request in 944)"
"947","424.679107000","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3497/43277, ttl=54 (request in 946)"
"949","425.701309100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3498/43533, ttl=54 (request in 948)"
"951","426.713800900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3499/43789, ttl=54 (request in 950)"
"953","427.725820600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3500/44045, ttl=54 (request in 952)"
"955","428.733818100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3501/44301, ttl=54 (request in 954)"
"957","429.739260400","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3502/44557, ttl=54 (request in 956)"
"959","430.759837800","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3503/44813, ttl=54 (request in 958)"
"961","431.769242500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3504/45069, ttl=54 (request in 960)"
"963","432.776408200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3505/45325, ttl=54 (request in 962)"
"965","433.101219900","20.198.162.76","172.20.10.6","TLSv1.2","281","20 dBm","","","Application Data"
"968","433.779464600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3506/45581, ttl=54 (request in 967)"
"970","434.804821100","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3507/45837, ttl=54 (request in 969)"
"972","435.811296500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3508/46093, ttl=54 (request in 971)"
"974","436.833880300","112.80.248.76","172.20.10.6","ICMP","126","19 dBm","","","Echo (ping) reply    id=0x0001, seq=3509/46349, ttl=54 (request in 973)"
"976","437.840181200","112.80.248.76","172.20.10.6","ICMP","126","19 dBm","","","Echo (ping) reply    id=0x0001, seq=3510/46605, ttl=54 (request in 975)"
"978","438.843882900","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3511/46861, ttl=54 (request in 977)"
"980","439.866467700","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3512/47117, ttl=54 (request in 979)"
"982","440.889829000","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3513/47373, ttl=54 (request in 981)"
"984","441.913384200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3514/47629, ttl=54 (request in 983)"
"986","442.929434300","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3515/47885, ttl=54 (request in 985)"
"988","443.934865500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3516/48141, ttl=54 (request in 987)"
"990","444.941958500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3517/48397, ttl=54 (request in 989)"
"1013","445.964871600","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3518/48653, ttl=54 (request in 1012)"
"1015","446.983894200","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3519/48909, ttl=54 (request in 1014)"
"1017","447.991139000","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3520/49165, ttl=54 (request in 1016)"
"1020","449.010458500","112.80.248.76","172.20.10.6","ICMP","126","20 dBm","","","Echo (ping) reply    id=0x0001, seq=3521/49421, ttl=54 (request in 1019)"
"1022","450.037171500","112.80.248.76","172.20.10.6","ICMP","126","21 dBm","","","Echo (ping) reply    id=0x0001, seq=3522/49677, ttl=54 (request in 1021)"
"1024","451.040348400","112.80.248.76","172.20.10.6","ICMP","126","24 dBm","","","Echo (ping) reply    id=0x0001, seq=3523/49933, ttl=54 (request in 1023)"
"1027","452.067796400","112.80.248.76","172.20.10.6","ICMP","126","27 dBm","","","Echo (ping) reply    id=0x0001, seq=3524/50189, ttl=54 (request in 1026)"
