"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","MCS index","Data rate","Info"
"538","54.169984","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=3985, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"539","54.272369","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=3986, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"540","54.374753","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=3987, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"541","54.477175","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=3988, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"542","54.579612","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=3989, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"543","54.681978","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=3990, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"544","54.784481","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=3991, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"545","54.886773","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=3992, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"546","54.989178","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=3993, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"547","55.031903","0a:cc:e9:84:46:79","32:71:9f:1d:cb:7d","802.11","420","-54 dBm","-93 dBm","39 dB","","6","Probe Response, SN=3994, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"548","55.034047","0a:cc:e9:84:46:79","32:71:9f:1d:cb:7d","802.11","420","-54 dBm","-93 dBm","39 dB","","6","Probe Response, SN=3994, FN=0, Flags=....R...C, BI=100, SSID=Z5241154"
"549","55.034319","0a:cc:e9:84:46:79","32:71:9f:1d:cb:7d","802.11","420","-54 dBm","-93 dBm","39 dB","","6","Probe Response, SN=3994, FN=0, Flags=....R...C, BI=100, SSID=Z5241154"
"550","55.052128","0a:cc:e9:84:46:79","32:71:9f:1d:cb:7d","802.11","420","-54 dBm","-93 dBm","39 dB","","6","Probe Response, SN=3994, FN=0, Flags=....R...C, BI=100, SSID=Z5241154"
"551","55.091585","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=3995, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"552","55.194003","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=3996, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"553","55.296388","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=3997, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"554","55.398794","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=3998, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"555","55.501170","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=3999, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"556","55.603569","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4000, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"557","55.705978","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4001, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"558","55.808375","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4002, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"559","55.910795","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4003, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"560","56.013193","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4004, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"561","56.115568","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4005, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"562","56.217833","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4006, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"563","56.320399","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4007, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"564","56.422770","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4008, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"565","56.525175","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4009, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"566","56.627571","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4010, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"567","56.729988","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4011, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"568","56.832405","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4012, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"569","56.934813","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4013, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"570","57.037191","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4014, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"571","57.139585","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4015, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"572","57.241966","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4016, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"573","57.344423","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4017, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"574","57.446797","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4018, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"575","57.549193","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4019, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"576","57.651618","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4020, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"577","57.753996","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4021, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"578","57.856384","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4022, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"579","57.958775","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4023, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"580","58.061169","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4024, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"581","58.163588","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4025, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"582","58.265985","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4026, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"583","58.368389","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4027, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"584","58.470881","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4028, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"585","58.573210","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4029, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"586","58.675580","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4030, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"587","58.777982","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4031, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"588","58.880380","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4032, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"589","58.982780","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4033, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"590","59.085190","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4034, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"591","59.187588","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4035, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"592","59.290002","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4036, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"593","59.392395","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4037, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"594","59.494621","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4038, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"595","59.597233","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4039, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"596","59.699585","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4040, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"597","59.801994","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4041, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"598","59.904384","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4042, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"599","60.006783","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4043, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"600","60.109174","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4044, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"601","60.211570","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4045, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"602","60.313983","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4046, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"603","60.416387","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4047, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"604","60.518786","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4048, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"605","60.621181","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4049, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"606","60.723616","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4050, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"607","60.826073","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4051, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"608","60.928402","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4052, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"609","61.030797","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4053, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"610","61.133209","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4054, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"611","61.235618","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4055, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"612","61.337998","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4056, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"613","61.440379","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4057, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"614","61.542796","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4058, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"615","61.645186","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4059, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"616","61.747586","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4060, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"617","61.850113","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4061, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"618","61.952395","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4062, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"619","62.054802","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4063, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"620","62.157164","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4064, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"621","62.259615","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4065, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"622","62.361980","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4066, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"623","62.464393","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4067, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"624","62.566781","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4068, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"625","62.669178","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4069, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"626","62.771438","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4070, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"627","62.874095","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4071, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"628","62.976404","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4072, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"629","63.078802","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4073, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"630","63.181187","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4074, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"631","63.283578","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4075, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"632","63.385998","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4076, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"633","63.488436","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4077, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"634","63.590779","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4078, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"635","63.693319","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4079, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"636","63.795607","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4080, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"637","63.898115","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4081, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"638","64.000389","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4082, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"639","64.102786","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4083, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"640","64.205169","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4084, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"641","64.307597","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4085, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"642","64.409999","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4086, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"643","64.512387","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4087, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"644","64.614814","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=4088, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"645","64.717219","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4089, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"646","64.819585","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=4090, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"647","64.922119","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=4091, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"648","65.024378","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4092, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"649","65.126800","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4093, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"650","65.229203","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4094, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"651","65.331598","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4095, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"652","65.433991","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=0, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"653","65.536381","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=1, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"654","65.638821","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"655","65.741183","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=3, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"656","65.843603","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=4, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"657","65.946100","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=5, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"658","66.048275","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=6, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"659","66.150785","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=7, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"660","66.253216","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=8, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"661","66.355581","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=9, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"662","66.458046","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=10, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"663","66.560389","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=11, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"664","66.662805","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=12, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"665","66.765197","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=13, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"666","66.867630","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=14, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"667","66.970029","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=15, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"668","67.072450","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=16, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"669","67.174786","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=17, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"670","67.277191","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=18, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"671","67.379620","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=19, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"672","67.481986","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=20, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"673","67.584370","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=21, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"674","67.686810","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=22, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"675","67.789999","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=23, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"676","67.891597","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=24, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"677","67.994019","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=25, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"679","68.051759","0a:cc:e9:84:46:79","IntelCor_01:f9:af","802.11","420","-56 dBm","-93 dBm","37 dB","","6","Probe Response, SN=26, FN=0, Flags=........C, BI=100, SSID=Z5241154"
