"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","MCS index","Data rate","Info"
"339","31.077933","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2433, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"340","31.180271","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2434, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"341","31.282641","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2435, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"342","31.385060","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2436, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"343","31.487472","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2437, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"344","31.589836","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2438, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"345","31.692223","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2439, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"346","31.794663","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2440, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"347","31.897055","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2441, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"348","31.999217","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2442, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"349","32.101975","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2443, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"350","32.204266","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2444, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"351","32.306660","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2445, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"352","32.409045","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2446, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"353","32.511451","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2447, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"354","32.613808","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2448, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"355","32.716243","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2449, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"356","32.818507","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2450, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"357","32.921058","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2451, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"358","33.023456","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2452, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"359","33.125956","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2453, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"360","33.228265","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2454, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"361","33.330659","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2455, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"362","33.433071","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2456, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"363","33.535457","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2457, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"364","33.637864","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2458, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"365","33.740274","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2459, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"366","33.842676","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2460, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"367","33.945067","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2461, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"368","34.047466","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2462, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"369","34.149975","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2463, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"370","34.252280","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2464, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"371","34.354647","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2465, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"372","34.457054","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2466, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"373","34.559467","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2467, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"374","34.661855","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2468, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"375","34.764274","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2469, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"376","34.866684","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2470, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"377","34.969079","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2471, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"378","35.071475","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2472, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"379","35.173988","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2473, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"380","35.276285","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2474, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"381","35.378695","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2475, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"382","35.481044","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2476, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"383","35.583479","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2477, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"384","35.685907","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2478, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"385","35.788262","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2479, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"386","35.890672","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2480, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"387","35.993106","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2481, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"388","36.095308","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=2482, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"389","36.197998","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=2483, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"390","36.300293","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2484, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"391","36.402688","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2485, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"392","36.505079","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=2486, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"393","36.607486","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=2487, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"394","36.709880","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2488, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"395","36.812266","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2489, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"396","36.914673","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2490, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"397","37.017108","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2491, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"398","37.119729","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2492, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"399","37.221989","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2493, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"400","37.324270","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2494, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"401","37.426669","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2495, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"402","37.529090","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2496, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"403","37.631481","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2497, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"404","37.733881","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2498, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"405","37.836297","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2499, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"406","37.938707","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2500, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"407","38.041068","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2501, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"408","38.143485","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2502, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"409","38.245998","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2503, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"410","38.348285","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2504, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"411","38.450996","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2505, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"412","38.553101","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2506, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"413","38.655492","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2507, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"414","38.757903","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2508, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"415","38.860283","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2509, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"416","38.962704","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2510, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"417","39.065099","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2511, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"418","39.167507","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2512, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"419","39.270040","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2513, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"420","39.372165","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2514, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"421","39.474695","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2515, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"422","39.577095","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2516, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"423","39.679493","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2517, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"424","39.781913","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2518, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"425","39.884301","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2519, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"426","39.986702","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2520, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"427","40.089101","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2521, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"428","40.191495","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2522, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"429","40.294050","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2523, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"430","40.396298","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2524, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"431","40.498734","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2525, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"432","40.601104","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2526, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"433","40.703515","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-59 dBm","-93 dBm","34 dB","","6","Beacon frame, SN=2527, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"434","40.805909","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2528, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"435","40.908294","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2529, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"436","41.010708","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2530, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"437","41.113145","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2531, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"438","41.215519","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2532, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"439","41.318035","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2533, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"440","41.420328","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=2534, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"441","41.522718","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2535, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"442","41.625123","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2536, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"443","41.727987","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=2537, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"444","41.829898","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2538, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"445","41.932336","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2539, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"446","42.034721","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2540, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"447","42.137158","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2541, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"448","42.239536","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2542, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"449","42.341922","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2543, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"450","42.444314","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2544, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"451","42.546717","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2545, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"452","42.648975","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2546, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"453","42.751531","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2547, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"454","42.853926","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2548, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"455","42.956315","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2549, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"456","43.058714","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2550, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"457","43.161111","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2551, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"458","43.263562","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2552, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"459","43.365963","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=2553, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"460","43.468332","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2554, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"461","43.570724","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2555, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"462","43.673128","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2556, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"463","43.775548","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2557, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"464","43.877951","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2558, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"465","43.980329","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2559, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"466","44.082807","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2560, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"467","44.185131","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2561, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"468","44.287528","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2562, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"469","44.389993","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-57 dBm","-93 dBm","36 dB","","6","Beacon frame, SN=2563, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"470","44.492314","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2564, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"471","44.594779","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2565, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"472","44.697153","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-56 dBm","-93 dBm","37 dB","","6","Beacon frame, SN=2566, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"473","44.799528","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2567, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"474","44.901954","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2568, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"475","45.004126","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2569, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"476","45.106730","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2570, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"477","45.209142","ae:84:fd:a9:aa:1d","Broadcast","802.11","426","-58 dBm","-93 dBm","35 dB","","6","Beacon frame, SN=2571, FN=0, Flags=........C, BI=100, SSID=Z5241154"
