"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","MCS index","Data rate","Info"
"584","59.392352","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=522, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"585","59.494671","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=523, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"586","59.597101","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=524, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"587","59.699487","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=525, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"588","59.801863","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=526, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"589","59.904293","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=527, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"590","60.006668","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=528, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"591","60.109090","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=529, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"592","60.211486","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=530, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"593","60.313927","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=531, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"594","60.416323","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=532, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"595","60.518657","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=533, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"596","60.621072","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=534, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"597","60.723469","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=535, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"598","60.825879","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=536, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"599","60.928115","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=537, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"600","61.030678","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=538, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"601","61.133060","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=539, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"602","61.235483","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=540, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"603","61.337886","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=541, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"604","61.440370","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=542, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"605","61.542669","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=543, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"606","61.645072","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-55 dBm","-93 dBm","38 dB","","6","Beacon frame, SN=544, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"607","61.747491","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=545, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"608","61.849935","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=546, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"609","61.952260","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=547, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"610","62.054689","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=548, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"611","62.157065","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=549, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"612","62.259468","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=550, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"613","62.361913","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=551, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"614","62.464394","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=552, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"615","62.566671","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=553, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"616","62.669083","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=554, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"617","62.771440","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=555, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"618","62.873845","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=556, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"619","62.976270","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=557, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"620","63.078684","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=558, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"621","63.181127","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=559, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"622","63.283523","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=560, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"623","63.385863","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=561, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"624","63.488352","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=562, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"625","63.590683","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=563, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"626","63.693060","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=564, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"627","63.795463","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=565, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"628","63.897863","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=566, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"629","64.000288","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=567, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"630","64.102669","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=568, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"631","64.204923","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=569, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"632","64.307463","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=570, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"633","64.409880","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=571, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"634","64.512349","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=572, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"635","64.614660","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=573, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"636","64.717025","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=574, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"637","64.819477","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=575, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"638","64.921878","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=576, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"639","65.024275","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=577, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"640","65.126671","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=578, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"641","65.229068","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=579, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"642","65.331482","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=580, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"643","65.433894","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=581, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"644","65.536365","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=582, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"645","65.638673","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=583, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"646","65.741064","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=584, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"647","65.843485","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=585, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"648","65.945883","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=586, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"649","66.048265","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=587, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"650","66.150664","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=588, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"651","66.253062","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=589, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"652","66.355479","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=590, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"653","66.457884","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=591, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"654","66.560355","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=592, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"655","66.662663","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=593, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"656","66.765089","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=594, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"657","66.868277","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=595, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"658","66.969862","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=596, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"659","67.072285","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=597, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"660","67.174669","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=598, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"661","67.277055","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=599, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"662","67.379495","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=600, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"663","67.481756","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=601, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"664","67.584365","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=602, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"665","67.686681","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=603, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"666","67.789092","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=604, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"667","67.891495","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=605, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"668","67.993889","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=606, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"669","68.096269","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=607, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"670","68.198715","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=608, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"671","68.301060","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=609, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"672","68.403468","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=610, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"673","68.505875","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=611, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"674","68.608360","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=612, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"675","68.710673","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=613, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"676","68.813066","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=614, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"677","68.915470","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=615, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"678","69.017888","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=616, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"679","69.120306","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=617, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"680","69.222665","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=618, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"681","69.325068","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=619, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"682","69.427481","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=620, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"683","69.529871","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=621, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"684","69.632378","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=622, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"685","69.734691","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=623, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"686","69.837084","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=624, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"687","69.939527","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=625, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"688","70.041864","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=626, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"689","70.144279","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=627, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"690","70.246687","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=628, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"691","70.349110","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=629, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"692","70.451521","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=630, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"693","70.553908","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=631, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"694","70.656372","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=632, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"695","70.758527","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=633, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"696","70.861080","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=634, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"697","70.963494","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=635, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"698","71.065882","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=636, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"699","71.168271","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=637, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"700","71.270674","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-93 dBm","39 dB","","6","Beacon frame, SN=638, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"701","71.373054","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=639, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"702","71.475494","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=640, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"703","71.577878","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=641, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"704","71.680364","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=642, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"705","71.782670","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=643, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"706","71.885106","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=644, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"707","71.987489","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=645, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"708","72.089906","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=646, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"709","72.192290","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=647, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"710","72.294683","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=648, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"711","72.397076","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=649, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"712","72.499487","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=650, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"713","72.601866","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=651, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"714","72.704377","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=652, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"715","72.806689","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=653, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"716","72.909066","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=654, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"717","73.011463","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=655, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"718","73.113900","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=656, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"719","73.216271","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=657, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"720","73.318710","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=658, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"721","73.421086","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-93 dBm","40 dB","","6","Beacon frame, SN=659, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"722","73.523485","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=660, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"723","73.625866","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-93 dBm","41 dB","","6","Beacon frame, SN=661, FN=0, Flags=........C, BI=100, SSID=Z5241154"
